visitor_id,visitor_type,device,traffic_source,add_to_cart,checkout_started,subscribed,revenue
V003019,new,mobile,organic_search,0,0,0,0.0
V003020,returning,mobile,direct,0,0,0,0.0
V003021,new,desktop,direct,0,0,0,0.0
V003022,new,mobile,email,0,0,0,0.0
V003023,returning,mobile,direct,0,0,0,0.0
V003024,returning,desktop,organic_search,0,0,0,0.0
V003025,returning,mobile,paid_social,0,0,0,0.0
V003026,new,desktop,direct,0,0,0,0.0
V003027,new,mobile,paid_social,0,0,0,0.0
V003028,returning,mobile,paid_social,0,0,0,0.0
V003029,new,mobile,organic_search,0,0,0,0.0
V003030,returning,desktop,email,0,0,0,0.0
V003031,returning,desktop,email,0,0,0,0.0
V003032,returning,mobile,influencer,1,0,0,0.0
V003033,new,mobile,organic_search,0,0,0,0.0
V003034,new,tablet,email,1,1,0,0.0
V003035,new,mobile,organic_search,0,0,0,0.0
V003036,returning,mobile,paid_social,0,0,0,0.0
V003037,new,mobile,direct,0,0,0,0.0
V003038,returning,mobile,paid_social,0,0,0,0.0
V003039,returning,mobile,influencer,1,0,0,0.0
V003040,new,mobile,organic_search,0,0,0,0.0
V003041,returning,mobile,email,0,0,0,0.0
V003042,new,mobile,paid_social,1,1,1,47.44
V003043,returning,mobile,email,0,0,0,0.0
V003044,new,mobile,direct,0,0,0,0.0
V003045,returning,desktop,email,0,0,0,0.0
V003046,new,mobile,organic_search,0,0,0,0.0
V003047,new,mobile,organic_search,0,0,0,0.0
V003048,new,mobile,organic_search,0,0,0,0.0
V003049,new,mobile,paid_social,0,0,0,0.0
V003050,new,desktop,organic_search,0,0,0,0.0
V003051,returning,mobile,influencer,1,0,0,0.0
V003052,returning,mobile,organic_search,0,0,0,0.0
V003053,new,desktop,organic_search,0,0,0,0.0
V003054,returning,mobile,paid_social,1,1,1,47.91
V003055,returning,mobile,organic_search,1,1,0,0.0
V003056,returning,mobile,paid_social,1,0,0,0.0
V003057,new,mobile,organic_search,0,0,0,0.0
V003058,returning,mobile,direct,1,1,1,49.72
V003059,returning,tablet,email,0,0,0,0.0
V003060,returning,mobile,email,1,0,0,0.0
V003061,new,desktop,direct,0,0,0,0.0
V003062,new,desktop,email,0,0,0,0.0
V003063,new,mobile,direct,0,0,0,0.0
V003064,new,mobile,email,0,0,0,0.0
V003065,returning,mobile,paid_social,1,1,1,54.5
V003066,new,desktop,organic_search,0,0,0,0.0
V003067,returning,desktop,direct,1,1,1,47.47
V003068,new,mobile,organic_search,0,0,0,0.0
V003069,new,desktop,paid_social,0,0,0,0.0
V003070,new,mobile,organic_search,0,0,0,0.0
V003071,returning,desktop,email,0,0,0,0.0
V003072,returning,mobile,email,1,0,0,0.0
V003073,new,desktop,paid_social,0,0,0,0.0
V003074,new,mobile,organic_search,0,0,0,0.0
V003075,new,desktop,paid_social,0,0,0,0.0
V003076,new,mobile,organic_search,1,1,1,51.72
V003077,returning,mobile,organic_search,0,0,0,0.0
V003078,returning,desktop,paid_social,0,0,0,0.0
V003079,new,mobile,email,0,0,0,0.0
V003080,new,desktop,paid_social,0,0,0,0.0
V003081,returning,tablet,paid_social,0,0,0,0.0
V003082,returning,desktop,direct,0,0,0,0.0
V003083,returning,mobile,direct,0,0,0,0.0
V003084,new,mobile,paid_social,0,0,0,0.0
V003085,returning,desktop,direct,1,1,1,49.4
V003086,returning,mobile,paid_social,0,0,0,0.0
V003087,new,desktop,direct,0,0,0,0.0
V003088,returning,desktop,influencer,1,0,0,0.0
V003089,new,desktop,influencer,0,0,0,0.0
V003090,new,desktop,email,0,0,0,0.0
V003091,new,mobile,direct,0,0,0,0.0
V003092,new,desktop,email,0,0,0,0.0
V003093,new,desktop,paid_social,0,0,0,0.0
V003094,new,mobile,influencer,0,0,0,0.0
V003095,new,mobile,direct,0,0,0,0.0
V003096,returning,desktop,organic_search,0,0,0,0.0
V003097,returning,desktop,influencer,0,0,0,0.0
V003098,returning,desktop,direct,1,1,1,50.85
V003099,new,desktop,direct,0,0,0,0.0
V003100,new,mobile,organic_search,0,0,0,0.0
V003101,returning,tablet,paid_social,0,0,0,0.0
V003102,returning,desktop,paid_social,1,1,1,48.78
V003103,returning,desktop,organic_search,0,0,0,0.0
V003104,new,tablet,paid_social,0,0,0,0.0
V003105,returning,mobile,paid_social,0,0,0,0.0
V003106,new,mobile,direct,0,0,0,0.0
V003107,new,mobile,organic_search,0,0,0,0.0
V003108,returning,desktop,direct,0,0,0,0.0
V003109,new,desktop,influencer,1,1,1,51.9
V003110,returning,mobile,email,0,0,0,0.0
V003111,new,tablet,direct,1,0,0,0.0
V003112,new,mobile,direct,0,0,0,0.0
V003113,returning,desktop,organic_search,0,0,0,0.0
V003114,returning,mobile,paid_social,0,0,0,0.0
V003115,new,desktop,paid_social,1,1,1,48.02
V003116,returning,mobile,direct,0,0,0,0.0
V003117,new,mobile,paid_social,0,0,0,0.0
V003118,returning,mobile,organic_search,0,0,0,0.0
V003119,returning,mobile,paid_social,0,0,0,0.0
V003120,returning,mobile,direct,0,0,0,0.0
V003121,new,mobile,organic_search,0,0,0,0.0
V003122,returning,mobile,organic_search,0,0,0,0.0
V003123,returning,desktop,direct,0,0,0,0.0
V003124,new,mobile,paid_social,0,0,0,0.0
V003125,returning,mobile,paid_social,0,0,0,0.0
V003126,new,mobile,organic_search,0,0,0,0.0
V003127,new,desktop,organic_search,1,1,1,45.55
V003128,new,desktop,influencer,0,0,0,0.0
V003129,new,mobile,paid_social,1,1,1,53.43
V003130,new,mobile,paid_social,0,0,0,0.0
V003131,new,desktop,direct,0,0,0,0.0
V003132,new,mobile,organic_search,0,0,0,0.0
V003133,new,mobile,paid_social,0,0,0,0.0
V003134,new,mobile,organic_search,0,0,0,0.0
V003135,returning,mobile,email,0,0,0,0.0
V003136,new,desktop,influencer,0,0,0,0.0
V003137,returning,desktop,organic_search,1,1,1,49.88
V003138,returning,desktop,organic_search,0,0,0,0.0
V003139,returning,tablet,organic_search,0,0,0,0.0
V003140,new,mobile,direct,0,0,0,0.0
V003141,new,mobile,direct,0,0,0,0.0
V003142,new,mobile,email,0,0,0,0.0
V003143,new,desktop,email,0,0,0,0.0
V003144,returning,tablet,influencer,0,0,0,0.0
V003145,new,desktop,email,0,0,0,0.0
V003146,new,desktop,paid_social,0,0,0,0.0
V003147,new,desktop,paid_social,0,0,0,0.0
V003148,new,mobile,paid_social,0,0,0,0.0
V003149,new,mobile,paid_social,0,0,0,0.0
V003150,returning,tablet,influencer,0,0,0,0.0
V003151,new,mobile,email,0,0,0,0.0
V003152,new,mobile,paid_social,1,0,0,0.0
V003153,new,tablet,email,0,0,0,0.0
V003154,new,mobile,organic_search,0,0,0,0.0
V003155,new,mobile,direct,0,0,0,0.0
V003156,new,tablet,organic_search,0,0,0,0.0
V003157,returning,mobile,email,0,0,0,0.0
V003158,new,mobile,direct,0,0,0,0.0
V003159,new,mobile,paid_social,0,0,0,0.0
V003160,returning,mobile,direct,0,0,0,0.0
V003161,new,desktop,paid_social,1,1,1,49.93
V003162,new,mobile,direct,0,0,0,0.0
V003163,new,mobile,organic_search,0,0,0,0.0
V003164,returning,mobile,organic_search,0,0,0,0.0
V003165,returning,desktop,organic_search,0,0,0,0.0
V003166,returning,desktop,email,0,0,0,0.0
V003167,new,tablet,direct,1,1,1,50.17
V003168,returning,mobile,paid_social,0,0,0,0.0
V003169,new,mobile,organic_search,0,0,0,0.0
V003170,new,mobile,email,0,0,0,0.0
V003171,new,mobile,direct,0,0,0,0.0
V003172,new,mobile,email,0,0,0,0.0
V003173,returning,mobile,organic_search,0,0,0,0.0
V003174,returning,tablet,influencer,0,0,0,0.0
V003175,new,mobile,influencer,1,1,0,0.0
V003176,returning,desktop,paid_social,1,1,1,50.53
V003177,returning,mobile,email,0,0,0,0.0
V003178,new,mobile,organic_search,0,0,0,0.0
V003179,new,mobile,paid_social,0,0,0,0.0
V003180,new,mobile,email,0,0,0,0.0
V003181,returning,desktop,direct,0,0,0,0.0
V003182,returning,desktop,organic_search,0,0,0,0.0
V003183,new,desktop,email,0,0,0,0.0
V003184,returning,mobile,email,1,1,1,48.0
V003185,new,mobile,email,0,0,0,0.0
V003186,new,mobile,email,0,0,0,0.0
V003187,new,mobile,paid_social,0,0,0,0.0
V003188,new,tablet,paid_social,0,0,0,0.0
V003189,returning,mobile,organic_search,0,0,0,0.0
V003190,returning,desktop,organic_search,0,0,0,0.0
V003191,new,mobile,paid_social,0,0,0,0.0
V003192,new,desktop,direct,1,1,1,50.29
V003193,returning,mobile,direct,0,0,0,0.0
V003194,new,desktop,influencer,0,0,0,0.0
V003195,returning,mobile,influencer,0,0,0,0.0
V003196,returning,tablet,email,0,0,0,0.0
V003197,returning,mobile,direct,0,0,0,0.0
V003198,returning,desktop,organic_search,0,0,0,0.0
V003199,new,mobile,paid_social,0,0,0,0.0
V003200,new,desktop,organic_search,0,0,0,0.0
V003201,returning,mobile,influencer,0,0,0,0.0
V003202,new,desktop,paid_social,0,0,0,0.0
V003203,returning,mobile,direct,0,0,0,0.0
V003204,new,tablet,organic_search,0,0,0,0.0
V003205,new,tablet,email,0,0,0,0.0
V003206,new,mobile,direct,0,0,0,0.0
V003207,returning,desktop,paid_social,0,0,0,0.0
V003208,new,mobile,organic_search,0,0,0,0.0
V003209,returning,desktop,organic_search,0,0,0,0.0
V003210,new,mobile,organic_search,0,0,0,0.0
V003211,new,desktop,direct,0,0,0,0.0
V003212,returning,mobile,organic_search,0,0,0,0.0
V003213,returning,mobile,direct,0,0,0,0.0
V003214,new,desktop,organic_search,0,0,0,0.0
V003215,new,mobile,organic_search,0,0,0,0.0
V003216,new,mobile,organic_search,0,0,0,0.0
V003217,new,desktop,direct,0,0,0,0.0
V003218,new,desktop,paid_social,0,0,0,0.0
V003219,new,mobile,direct,0,0,0,0.0
V003220,returning,mobile,paid_social,1,1,1,49.43
V003221,new,mobile,direct,0,0,0,0.0
V003222,returning,mobile,direct,0,0,0,0.0
V003223,returning,desktop,paid_social,1,0,0,0.0
V003224,returning,desktop,email,0,0,0,0.0
V003225,returning,mobile,paid_social,0,0,0,0.0
V003226,returning,mobile,organic_search,0,0,0,0.0
V003227,new,desktop,organic_search,0,0,0,0.0
V003228,returning,desktop,paid_social,0,0,0,0.0
V003229,new,mobile,email,0,0,0,0.0
V003230,new,desktop,paid_social,1,1,1,46.96
V003231,returning,mobile,paid_social,0,0,0,0.0
V003232,new,desktop,organic_search,0,0,0,0.0
V003233,returning,mobile,direct,0,0,0,0.0
V003234,returning,desktop,organic_search,0,0,0,0.0
V003235,returning,mobile,influencer,1,0,0,0.0
V003236,returning,mobile,organic_search,0,0,0,0.0
V003237,new,mobile,influencer,0,0,0,0.0
V003238,returning,mobile,paid_social,0,0,0,0.0
V003239,new,mobile,direct,0,0,0,0.0
V003240,new,mobile,organic_search,0,0,0,0.0
V003241,returning,desktop,organic_search,0,0,0,0.0
V003242,returning,tablet,organic_search,0,0,0,0.0
V003243,returning,mobile,direct,0,0,0,0.0
V003244,returning,mobile,paid_social,0,0,0,0.0
V003245,returning,desktop,paid_social,1,0,0,0.0
V003246,new,mobile,direct,0,0,0,0.0
V003247,returning,desktop,organic_search,0,0,0,0.0
V003248,returning,tablet,organic_search,1,1,1,49.16
V003249,returning,mobile,email,1,1,1,46.9
V003250,returning,mobile,direct,0,0,0,0.0
V003251,returning,desktop,email,1,1,1,50.98
V003252,returning,desktop,direct,0,0,0,0.0
V003253,returning,tablet,organic_search,0,0,0,0.0
V003254,returning,mobile,direct,0,0,0,0.0
V003255,new,tablet,email,0,0,0,0.0
V003256,new,desktop,organic_search,0,0,0,0.0
V003257,new,desktop,direct,0,0,0,0.0
V003258,returning,mobile,email,1,1,1,50.92
V003259,returning,desktop,organic_search,0,0,0,0.0
V003260,returning,tablet,organic_search,1,1,1,49.0
V003261,new,mobile,direct,0,0,0,0.0
V003262,new,desktop,influencer,0,0,0,0.0
V003263,new,desktop,email,0,0,0,0.0
V003264,new,mobile,paid_social,0,0,0,0.0
V003265,new,desktop,email,0,0,0,0.0
V003266,returning,tablet,paid_social,0,0,0,0.0
V003267,new,desktop,direct,0,0,0,0.0
V003268,new,desktop,direct,0,0,0,0.0
V003269,new,mobile,direct,0,0,0,0.0
V003270,new,mobile,direct,1,0,0,0.0
V003271,new,mobile,direct,0,0,0,0.0
V003272,returning,mobile,paid_social,0,0,0,0.0
V003273,returning,desktop,influencer,0,0,0,0.0
V003274,returning,desktop,paid_social,0,0,0,0.0
V003275,new,mobile,paid_social,0,0,0,0.0
V003276,returning,mobile,direct,0,0,0,0.0
V003277,returning,mobile,direct,0,0,0,0.0
V003278,returning,mobile,paid_social,0,0,0,0.0
V003279,new,desktop,email,0,0,0,0.0
V003280,returning,desktop,direct,0,0,0,0.0
V003281,returning,tablet,paid_social,1,1,1,48.54
V003282,returning,desktop,organic_search,0,0,0,0.0
V003283,new,mobile,email,0,0,0,0.0
V003284,returning,mobile,paid_social,1,0,0,0.0
V003285,returning,mobile,organic_search,0,0,0,0.0
V003286,new,mobile,paid_social,0,0,0,0.0
V003287,new,mobile,paid_social,0,0,0,0.0
V003288,new,desktop,paid_social,0,0,0,0.0
V003289,new,desktop,email,0,0,0,0.0
V003290,returning,desktop,organic_search,1,1,1,52.97
V003291,returning,mobile,influencer,0,0,0,0.0
V003292,new,mobile,influencer,0,0,0,0.0
V003293,new,mobile,paid_social,0,0,0,0.0
V003294,new,mobile,paid_social,0,0,0,0.0
V003295,new,mobile,direct,0,0,0,0.0
V003296,new,mobile,paid_social,1,1,1,47.9
V003297,new,mobile,organic_search,1,1,0,0.0
V003298,returning,desktop,organic_search,0,0,0,0.0
V003299,returning,mobile,direct,0,0,0,0.0
V003300,new,desktop,paid_social,0,0,0,0.0
V003301,returning,desktop,paid_social,0,0,0,0.0
V003302,new,desktop,email,0,0,0,0.0
V003303,returning,mobile,email,0,0,0,0.0
V003304,new,desktop,email,0,0,0,0.0
V003305,new,mobile,email,0,0,0,0.0
V003306,new,mobile,paid_social,1,0,0,0.0
V003307,new,mobile,influencer,0,0,0,0.0
V003308,returning,mobile,direct,0,0,0,0.0
V003309,returning,mobile,organic_search,0,0,0,0.0
V003310,new,mobile,organic_search,0,0,0,0.0
V003311,returning,desktop,influencer,0,0,0,0.0
V003312,new,mobile,organic_search,0,0,0,0.0
V003313,new,desktop,email,0,0,0,0.0
V003314,returning,mobile,direct,0,0,0,0.0
V003315,new,desktop,direct,1,1,1,55.58
V003316,returning,desktop,email,1,1,1,49.4
V003317,new,mobile,paid_social,0,0,0,0.0
V003318,new,mobile,direct,1,1,0,0.0
V003319,returning,desktop,paid_social,1,1,1,49.3
V003320,returning,mobile,paid_social,0,0,0,0.0
V003321,new,mobile,direct,0,0,0,0.0
V003322,new,desktop,paid_social,0,0,0,0.0
V003323,new,mobile,influencer,0,0,0,0.0
V003324,returning,mobile,paid_social,1,0,0,0.0
V003325,returning,mobile,paid_social,0,0,0,0.0
V003326,new,mobile,paid_social,0,0,0,0.0
V003327,new,mobile,influencer,0,0,0,0.0
V003328,new,mobile,direct,0,0,0,0.0
V003329,new,desktop,organic_search,1,0,0,0.0
V003330,returning,mobile,direct,0,0,0,0.0
V003331,new,mobile,paid_social,0,0,0,0.0
V003332,new,desktop,paid_social,0,0,0,0.0
V003333,new,mobile,paid_social,0,0,0,0.0
V003334,new,mobile,direct,0,0,0,0.0
V003335,returning,mobile,influencer,0,0,0,0.0
V003336,returning,mobile,influencer,0,0,0,0.0
V003337,new,mobile,organic_search,0,0,0,0.0
V003338,new,mobile,email,0,0,0,0.0
V003339,new,desktop,paid_social,0,0,0,0.0
V003340,new,mobile,paid_social,0,0,0,0.0
V003341,new,mobile,paid_social,0,0,0,0.0
V003342,returning,desktop,email,0,0,0,0.0
V003343,new,mobile,organic_search,0,0,0,0.0
V003344,new,desktop,organic_search,0,0,0,0.0
V003345,new,mobile,direct,0,0,0,0.0
V003346,returning,mobile,email,1,0,0,0.0
V003347,returning,mobile,organic_search,0,0,0,0.0
V003348,new,mobile,organic_search,0,0,0,0.0
V003349,new,mobile,paid_social,0,0,0,0.0
V003350,returning,mobile,organic_search,0,0,0,0.0
V003351,new,desktop,paid_social,0,0,0,0.0
V003352,returning,mobile,organic_search,0,0,0,0.0
V003353,new,desktop,paid_social,0,0,0,0.0
V003354,new,mobile,organic_search,0,0,0,0.0
V003355,returning,mobile,direct,1,0,0,0.0
V003356,returning,mobile,email,0,0,0,0.0
V003357,new,mobile,organic_search,0,0,0,0.0
V003358,returning,mobile,email,0,0,0,0.0
V003359,new,tablet,direct,0,0,0,0.0
V003360,returning,desktop,paid_social,0,0,0,0.0
V003361,new,desktop,organic_search,1,1,1,48.49
V003362,returning,mobile,paid_social,0,0,0,0.0
V003363,new,mobile,paid_social,0,0,0,0.0
V003364,returning,desktop,organic_search,0,0,0,0.0
V003365,new,mobile,organic_search,0,0,0,0.0
V003366,returning,desktop,email,0,0,0,0.0
V003367,new,desktop,paid_social,1,0,0,0.0
V003368,new,mobile,direct,0,0,0,0.0
V003369,new,mobile,paid_social,0,0,0,0.0
V003370,returning,desktop,email,0,0,0,0.0
V003371,returning,desktop,organic_search,0,0,0,0.0
V003372,new,mobile,organic_search,0,0,0,0.0
V003373,new,mobile,email,1,1,0,0.0
V003374,returning,tablet,email,0,0,0,0.0
V003375,returning,desktop,paid_social,1,1,0,0.0
V003376,new,desktop,organic_search,1,0,0,0.0
V003377,returning,desktop,paid_social,1,1,1,53.24
V003378,new,mobile,paid_social,0,0,0,0.0
V003379,new,tablet,paid_social,0,0,0,0.0
V003380,new,desktop,paid_social,0,0,0,0.0
V003381,new,desktop,email,0,0,0,0.0
V003382,new,mobile,organic_search,0,0,0,0.0
V003383,new,desktop,influencer,0,0,0,0.0
V003384,returning,mobile,influencer,0,0,0,0.0
V003385,returning,mobile,direct,0,0,0,0.0
V003386,new,desktop,organic_search,0,0,0,0.0
V003387,returning,desktop,organic_search,0,0,0,0.0
V003388,new,mobile,email,0,0,0,0.0
V003389,returning,desktop,direct,0,0,0,0.0
V003390,returning,mobile,direct,0,0,0,0.0
V003391,new,mobile,organic_search,1,0,0,0.0
V003392,returning,mobile,organic_search,1,1,1,49.74
V003393,returning,mobile,email,0,0,0,0.0
V003394,new,mobile,paid_social,0,0,0,0.0
V003395,new,desktop,paid_social,0,0,0,0.0
V003396,new,mobile,paid_social,0,0,0,0.0
V003397,new,mobile,paid_social,1,0,0,0.0
V003398,new,mobile,organic_search,0,0,0,0.0
V003399,new,desktop,paid_social,0,0,0,0.0
V003400,returning,desktop,email,0,0,0,0.0
V003401,new,mobile,paid_social,0,0,0,0.0
V003402,new,mobile,paid_social,0,0,0,0.0
V003403,returning,mobile,direct,0,0,0,0.0
V003404,new,desktop,organic_search,0,0,0,0.0
V003405,new,desktop,influencer,0,0,0,0.0
V003406,new,mobile,paid_social,1,1,1,51.89
V003407,new,mobile,organic_search,0,0,0,0.0
V003408,returning,desktop,paid_social,0,0,0,0.0
V003409,returning,mobile,direct,0,0,0,0.0
V003410,new,desktop,organic_search,0,0,0,0.0
V003411,new,tablet,organic_search,0,0,0,0.0
V003412,new,desktop,paid_social,0,0,0,0.0
V003413,new,desktop,organic_search,0,0,0,0.0
V003414,returning,mobile,organic_search,1,1,1,47.37
V003415,returning,mobile,influencer,0,0,0,0.0
V003416,new,mobile,paid_social,0,0,0,0.0
V003417,new,mobile,direct,0,0,0,0.0
V003418,new,mobile,direct,0,0,0,0.0
V003419,new,mobile,influencer,0,0,0,0.0
V003420,returning,mobile,paid_social,0,0,0,0.0
V003421,new,desktop,paid_social,0,0,0,0.0
V003422,new,mobile,email,0,0,0,0.0
V003423,new,desktop,paid_social,1,1,0,0.0
V003424,new,mobile,paid_social,0,0,0,0.0
V003425,new,mobile,email,0,0,0,0.0
V003426,returning,mobile,organic_search,1,1,1,46.78
V003427,new,mobile,organic_search,0,0,0,0.0
V003428,new,mobile,email,0,0,0,0.0
V003429,returning,mobile,organic_search,0,0,0,0.0
V003430,new,mobile,direct,1,0,0,0.0
V003431,returning,desktop,paid_social,0,0,0,0.0
V003432,new,mobile,direct,0,0,0,0.0
V003433,returning,mobile,paid_social,0,0,0,0.0
V003434,returning,mobile,email,1,1,1,49.64
V003435,new,tablet,paid_social,1,1,0,0.0
V003436,returning,tablet,paid_social,1,1,1,50.93
V003437,returning,mobile,organic_search,0,0,0,0.0
V003438,new,mobile,direct,0,0,0,0.0
V003439,new,tablet,direct,0,0,0,0.0
V003440,new,mobile,paid_social,0,0,0,0.0
V003441,new,desktop,organic_search,0,0,0,0.0
V003442,new,desktop,email,0,0,0,0.0
V003443,new,mobile,organic_search,0,0,0,0.0
V003444,new,mobile,paid_social,1,1,0,0.0
V003445,new,mobile,organic_search,0,0,0,0.0
V003446,new,mobile,paid_social,1,1,1,49.96
V003447,returning,desktop,paid_social,1,0,0,0.0
V003448,new,mobile,email,0,0,0,0.0
V003449,returning,mobile,organic_search,0,0,0,0.0
V003450,new,desktop,paid_social,0,0,0,0.0
V003451,returning,desktop,direct,0,0,0,0.0
V003452,new,desktop,direct,0,0,0,0.0
V003453,returning,desktop,email,0,0,0,0.0
V003454,new,desktop,organic_search,1,0,0,0.0
V003455,returning,mobile,organic_search,1,1,1,49.35
V003456,new,mobile,paid_social,0,0,0,0.0
V003457,new,desktop,direct,0,0,0,0.0
V003458,new,desktop,direct,0,0,0,0.0
V003459,returning,desktop,organic_search,0,0,0,0.0
V003460,new,mobile,influencer,0,0,0,0.0
V003461,returning,mobile,paid_social,0,0,0,0.0
V003462,new,mobile,direct,0,0,0,0.0
V003463,returning,desktop,direct,0,0,0,0.0
V003464,returning,mobile,paid_social,0,0,0,0.0
V003465,returning,desktop,influencer,0,0,0,0.0
V003466,new,mobile,direct,0,0,0,0.0
V003467,new,mobile,email,0,0,0,0.0
V003468,new,desktop,organic_search,0,0,0,0.0
V003469,returning,mobile,organic_search,0,0,0,0.0
V003470,new,tablet,email,0,0,0,0.0
V003471,returning,mobile,paid_social,0,0,0,0.0
V003472,new,mobile,email,0,0,0,0.0
V003473,returning,mobile,paid_social,0,0,0,0.0
V003474,new,desktop,influencer,0,0,0,0.0
V003475,new,mobile,email,0,0,0,0.0
V003476,new,desktop,direct,0,0,0,0.0
V003477,new,mobile,direct,0,0,0,0.0
V003478,returning,mobile,email,0,0,0,0.0
V003479,returning,desktop,email,0,0,0,0.0
V003480,returning,mobile,email,0,0,0,0.0
V003481,new,mobile,direct,0,0,0,0.0
V003482,new,mobile,direct,0,0,0,0.0
V003483,new,desktop,organic_search,0,0,0,0.0
V003484,returning,desktop,paid_social,0,0,0,0.0
V003485,new,desktop,direct,1,1,1,49.15
V003486,new,desktop,paid_social,0,0,0,0.0
V003487,new,mobile,influencer,1,1,1,52.4
V003488,returning,desktop,direct,0,0,0,0.0
V003489,returning,mobile,organic_search,0,0,0,0.0
V003490,new,tablet,email,0,0,0,0.0
V003491,new,mobile,paid_social,0,0,0,0.0
V003492,returning,desktop,paid_social,0,0,0,0.0
V003493,returning,tablet,influencer,0,0,0,0.0
V003494,new,desktop,email,0,0,0,0.0
V003495,returning,mobile,organic_search,0,0,0,0.0
V003496,new,mobile,paid_social,0,0,0,0.0
V003497,new,desktop,direct,0,0,0,0.0
V003498,returning,mobile,influencer,0,0,0,0.0
V003499,new,mobile,paid_social,0,0,0,0.0
V003500,new,mobile,email,1,1,1,46.75
V003501,returning,mobile,email,0,0,0,0.0
V003502,new,mobile,influencer,0,0,0,0.0
V003503,new,mobile,influencer,0,0,0,0.0
